Time,Temp,Mass,MassLossRate,MCC,DSC
 5.5800000E+003, 4.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997954E-003
 5.5920000E+003, 4.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000813E-003
 5.6040000E+003, 4.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003220E-003
 5.6160000E+003, 4.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996371E-003
 5.6280000E+003, 4.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999947E-003
 5.6400000E+003, 4.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006434E-003
 5.6520000E+003, 4.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4990378E-003
 5.6640000E+003, 4.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007351E-003
 5.6760000E+003, 4.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009009E-003
 5.6880000E+003, 4.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010359E-003
 5.7000000E+003, 4.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005283E-003
 5.7120000E+003, 4.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012506E-003
 5.7240000E+003, 4.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007570E-003
 5.7360000E+003, 4.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005921E-003
 5.7480000E+003, 4.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992999E-003
 5.7600000E+003, 5.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001456E-003
 5.7720000E+003, 5.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006513E-003
 5.7840000E+003, 5.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005744E-003
 5.7960000E+003, 5.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005488E-003
 5.8080000E+003, 5.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994503E-003
 5.8200000E+003, 5.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010257E-003
 5.8320000E+003, 5.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014489E-003
 5.8440000E+003, 5.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010434E-003
 5.8560000E+003, 5.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012091E-003
 5.8680000E+003, 5.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012734E-003
 5.8800000E+003, 5.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998960E-003
 5.8920000E+003, 5.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005302E-003
 5.9040000E+003, 5.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4986755E-003
 5.9160000E+003, 5.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015891E-003
 5.9280000E+003, 5.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004520E-003
 5.9400000E+003, 5.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011500E-003
 5.9520000E+003, 5.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4989353E-003
 5.9640000E+003, 5.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003728E-003
 5.9760000E+003, 5.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012222E-003
 5.9880000E+003, 5.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012352E-003
 6.0000000E+003, 5.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019672E-003
 6.0120000E+003, 5.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007570E-003
 6.0240000E+003, 5.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004273E-003
 6.0360000E+003, 5.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001665E-003
 6.0480000E+003, 5.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006140E-003
 6.0600000E+003, 5.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006103E-003
 6.0720000E+003, 5.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011477E-003
 6.0840000E+003, 5.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996827E-003
 6.0960000E+003, 5.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019034E-003
 6.1080000E+003, 5.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002992E-003
 6.1200000E+003, 5.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5026536E-003
 6.1320000E+003, 5.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005777E-003
 6.1440000E+003, 5.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004757E-003
 6.1560000E+003, 5.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017512E-003
 6.1680000E+003, 5.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011779E-003
 6.1800000E+003, 5.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998918E-003
 6.1920000E+003, 5.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009893E-003
 6.2040000E+003, 5.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018238E-003
 6.2160000E+003, 5.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019737E-003
 6.2280000E+003, 5.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012552E-003
 6.2400000E+003, 5.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018834E-003
 6.2520000E+003, 5.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000631E-003
 6.2640000E+003, 5.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019216E-003
 6.2760000E+003, 5.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004617E-003
 6.2880000E+003, 5.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010005E-003
 6.3000000E+003, 5.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006070E-003
 6.3120000E+003, 5.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014196E-003
 6.3240000E+003, 5.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013344E-003
 6.3360000E+003, 5.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008534E-003
 6.3480000E+003, 5.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4987942E-003
 6.3600000E+003, 5.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999328E-003
 6.3720000E+003, 5.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993809E-003
 6.3840000E+003, 5.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003216E-003
 6.3960000E+003, 5.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001367E-003
 6.4080000E+003, 5.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012687E-003
 6.4200000E+003, 5.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002420E-003
 6.4320000E+003, 5.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006122E-003
 6.4440000E+003, 5.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003523E-003
 6.4560000E+003, 5.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001116E-003
 6.4680000E+003, 5.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007174E-003
 6.4800000E+003, 5.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014997E-003
 6.4920000E+003, 5.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006089E-003
 6.5040000E+003, 5.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011779E-003
 6.5160000E+003, 5.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004510E-003
 6.5280000E+003, 5.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015090E-003
 6.5400000E+003, 5.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011668E-003
 6.5520000E+003, 5.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012170E-003
 6.5640000E+003, 5.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008608E-003
 6.5760000E+003, 5.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001665E-003
 6.5880000E+003, 5.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002196E-003
 6.6000000E+003, 5.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008822E-003
 6.6120000E+003, 5.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006527E-003
 6.6240000E+003, 5.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005190E-003
 6.6360000E+003, 5.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006843E-003
 6.6480000E+003, 5.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996860E-003
 6.6600000E+003, 5.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000091E-003
 6.6720000E+003, 5.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007090E-003
 6.6840000E+003, 5.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004319E-003
 6.6960000E+003, 5.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002331E-003
 6.7080000E+003, 5.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012222E-003
 6.7200000E+003, 5.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018820E-003
 6.7320000E+003, 5.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016287E-003
 6.7440000E+003, 5.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006447E-003
 6.7560000E+003, 5.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999029E-003
 6.7680000E+003, 5.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015179E-003
 6.7800000E+003, 5.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024529E-003
 6.7920000E+003, 5.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024008E-003
 6.8040000E+003, 5.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013484E-003
 6.8160000E+003, 5.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4986815E-003
 6.8280000E+003, 5.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013679E-003
 6.8400000E+003, 5.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002461E-003
 6.8520000E+003, 5.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002289E-003
 6.8640000E+003, 5.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008105E-003
 6.8760000E+003, 5.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001651E-003
 6.8880000E+003, 5.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993209E-003
 6.9000000E+003, 5.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013274E-003
 6.9120000E+003, 5.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006932E-003
 6.9240000E+003, 5.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012934E-003
 6.9360000E+003, 5.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016501E-003
 6.9480000E+003, 5.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002438E-003
 6.9600000E+003, 6.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998373E-003
 6.9720000E+003, 6.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005539E-003
 6.9840000E+003, 6.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013991E-003
 6.9960000E+003, 6.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000813E-003
 7.0080000E+003, 6.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012119E-003
 7.0200000E+003, 6.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024180E-003
 7.0320000E+003, 6.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015421E-003
 7.0440000E+003, 6.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997088E-003
 7.0560000E+003, 6.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000142E-003
 7.0680000E+003, 6.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992850E-003
 7.0800000E+003, 6.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000003E-003
 7.0920000E+003, 6.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001768E-003
 7.1040000E+003, 6.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010182E-003
 7.1160000E+003, 6.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008748E-003
 7.1280000E+003, 6.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003081E-003
 7.1400000E+003, 6.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002014E-003
 7.1520000E+003, 6.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024646E-003
 7.1640000E+003, 6.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992943E-003
 7.1760000E+003, 6.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011751E-003
 7.1880000E+003, 6.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003211E-003
 7.2000000E+003, 6.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007407E-003
 7.2120000E+003, 6.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999463E-003
 7.2240000E+003, 6.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007961E-003
 7.2360000E+003, 6.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014368E-003
 7.2480000E+003, 6.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012659E-003
 7.2600000E+003, 6.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997791E-003
 7.2720000E+003, 6.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014564E-003
 7.2840000E+003, 6.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003188E-003
 7.2960000E+003, 6.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013460E-003
 7.3080000E+003, 6.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004534E-003
 7.3200000E+003, 6.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002499E-003
 7.3320000E+003, 6.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992999E-003
 7.3440000E+003, 6.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007085E-003
 7.3560000E+003, 6.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4989283E-003
 7.3680000E+003, 6.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995747E-003
 7.3800000E+003, 6.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001847E-003
 7.3920000E+003, 6.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008515E-003
 7.4040000E+003, 6.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016659E-003
 7.4160000E+003, 6.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014210E-003
 7.4280000E+003, 6.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014308E-003
 7.4400000E+003, 6.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001647E-003
 7.4520000E+003, 6.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012706E-003
 7.4640000E+003, 6.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002787E-003
 7.4760000E+003, 6.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012282E-003
 7.4880000E+003, 6.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000687E-003
 7.5000000E+003, 6.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5022559E-003
 7.5120000E+003, 6.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003733E-003
 7.5240000E+003, 6.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001800E-003
 7.5360000E+003, 6.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014960E-003
 7.5480000E+003, 6.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996180E-003
 7.5600000E+003, 6.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009237E-003
 7.5720000E+003, 6.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006424E-003
 7.5840000E+003, 6.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992710E-003
 7.5960000E+003, 6.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991793E-003
 7.6080000E+003, 6.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4986443E-003
 7.6200000E+003, 6.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007085E-003
 7.6320000E+003, 6.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000641E-003
 7.6440000E+003, 6.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014629E-003
 7.6560000E+003, 6.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012035E-003
 7.6680000E+003, 6.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009833E-003
 7.6800000E+003, 6.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009358E-003
 7.6920000E+003, 6.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994913E-003
 7.7040000E+003, 6.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007798E-003
 7.7160000E+003, 6.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000729E-003
 7.7280000E+003, 6.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016287E-003
 7.7400000E+003, 6.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993581E-003
 7.7520000E+003, 6.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003998E-003
 7.7640000E+003, 6.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011528E-003
 7.7760000E+003, 6.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014983E-003
 7.7880000E+003, 6.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002718E-003
 7.8000000E+003, 6.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002084E-003
 7.8120000E+003, 6.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009921E-003
 7.8240000E+003, 6.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009498E-003
 7.8360000E+003, 6.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006583E-003
 7.8480000E+003, 6.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005768E-003
 7.8600000E+003, 6.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007239E-003
 7.8720000E+003, 6.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012413E-003
 7.8840000E+003, 6.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011919E-003
 7.8960000E+003, 6.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009940E-003
 7.9080000E+003, 6.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010201E-003
 7.9200000E+003, 6.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001800E-003
 7.9320000E+003, 6.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997004E-003
 7.9440000E+003, 6.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001367E-003
 7.9560000E+003, 6.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014028E-003
 7.9680000E+003, 6.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013395E-003
 7.9800000E+003, 6.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4990461E-003
 7.9920000E+003, 6.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013032E-003
 8.0040000E+003, 6.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998042E-003
 8.0160000E+003, 6.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001777E-003
 8.0280000E+003, 6.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001106E-003
 8.0400000E+003, 6.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012720E-003
 8.0520000E+003, 6.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002061E-003
 8.0640000E+003, 6.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999188E-003
 8.0760000E+003, 6.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999151E-003
 8.0880000E+003, 6.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002289E-003
 8.1000000E+003, 6.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007761E-003
 8.1120000E+003, 6.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004147E-003
 8.1240000E+003, 6.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008827E-003
 8.1360000E+003, 6.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005977E-003
 8.1480000E+003, 6.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021432E-003
 8.1600000E+003, 7.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009013E-003
 8.1720000E+003, 7.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004021E-003
 8.1840000E+003, 7.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018913E-003
 8.1960000E+003, 7.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004277E-003
 8.2080000E+003, 7.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005330E-003
 8.2200000E+003, 7.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000105E-003
 8.2320000E+003, 7.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005204E-003
 8.2440000E+003, 7.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006964E-003
 8.2560000E+003, 7.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014918E-003
 8.2680000E+003, 7.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001232E-003
 8.2800000E+003, 7.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002964E-003
 8.2920000E+003, 7.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993153E-003
 8.3040000E+003, 7.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012371E-003
 8.3160000E+003, 7.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015733E-003
 8.3280000E+003, 7.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011728E-003
 8.3400000E+003, 7.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5026275E-003
 8.3520000E+003, 7.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013721E-003
