Time,Temp,Mass,MassLossRate,MCC,DSC
 8.0040000E+003, 6.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006690E-003
 8.0160000E+003, 6.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007346E-003
 8.0280000E+003, 6.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014378E-003
 8.0400000E+003, 6.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014168E-003
 8.0520000E+003, 6.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991951E-003
 8.0640000E+003, 6.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016441E-003
 8.0760000E+003, 6.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003160E-003
 8.0880000E+003, 6.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008413E-003
 8.1000000E+003, 6.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004929E-003
 8.1120000E+003, 6.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025428E-003
 8.1240000E+003, 6.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015323E-003
 8.1360000E+003, 6.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006960E-003
 8.1480000E+003, 6.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007975E-003
 8.1600000E+003, 7.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006881E-003
 8.1720000E+003, 7.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009688E-003
 8.1840000E+003, 7.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005181E-003
 8.1960000E+003, 7.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005586E-003
 8.2080000E+003, 7.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991453E-003
 8.2200000E+003, 7.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006261E-003
 8.2320000E+003, 7.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999346E-003
 8.2440000E+003, 7.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002382E-003
 8.2560000E+003, 7.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013772E-003
 8.2680000E+003, 7.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006895E-003
 8.2800000E+003, 7.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018303E-003
 8.2920000E+003, 7.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002149E-003
 8.3040000E+003, 7.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013875E-003
 8.3160000E+003, 7.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016101E-003
 8.3280000E+003, 7.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001809E-003
 8.3400000E+003, 7.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003216E-003
 8.3520000E+003, 7.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007560E-003
 8.3640000E+003, 7.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000687E-003
 8.3760000E+003, 7.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010108E-003
 8.3880000E+003, 7.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002871E-003
 8.4000000E+003, 7.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004725E-003
 8.4120000E+003, 7.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4989833E-003
 8.4240000E+003, 7.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017372E-003
 8.4360000E+003, 7.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994229E-003
 8.4480000E+003, 7.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995928E-003
 8.4600000E+003, 7.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001335E-003
 8.4720000E+003, 7.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995127E-003
 8.4840000E+003, 7.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008841E-003
 8.4960000E+003, 7.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005907E-003
 8.5080000E+003, 7.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994936E-003
 8.5200000E+003, 7.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015700E-003
 8.5320000E+003, 7.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992520E-003
 8.5440000E+003, 7.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010429E-003
 8.5560000E+003, 7.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5020371E-003
 8.5680000E+003, 7.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005330E-003
 8.5800000E+003, 7.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010410E-003
 8.5920000E+003, 7.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011146E-003
 8.6040000E+003, 7.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006084E-003
 8.6160000E+003, 7.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007807E-003
 8.6280000E+003, 7.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018173E-003
 8.6400000E+003, 7.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005493E-003
 8.6520000E+003, 7.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997279E-003
 8.6640000E+003, 7.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999369E-003
 8.6760000E+003, 7.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999560E-003
 8.6880000E+003, 7.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997949E-003
 8.7000000E+003, 7.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008208E-003
 8.7120000E+003, 7.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010555E-003
 8.7240000E+003, 7.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998908E-003
 8.7360000E+003, 7.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001511E-003
 8.7480000E+003, 7.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021442E-003
 8.7600000E+003, 7.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006941E-003
 8.7720000E+003, 7.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009772E-003
 8.7840000E+003, 7.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005558E-003
 8.7960000E+003, 7.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4985344E-003
 8.8080000E+003, 7.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017749E-003
 8.8200000E+003, 7.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5022378E-003
 8.8320000E+003, 7.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024911E-003
 8.8440000E+003, 7.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009810E-003
 8.8560000E+003, 7.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000929E-003
 8.8680000E+003, 7.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009358E-003
 8.8800000E+003, 7.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002243E-003
 8.8920000E+003, 7.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4983421E-003
 8.9040000E+003, 7.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001642E-003
 8.9160000E+003, 7.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004226E-003
 8.9280000E+003, 7.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015560E-003
 8.9400000E+003, 7.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007835E-003
 8.9520000E+003, 7.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000059E-003
 8.9640000E+003, 7.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4979998E-003
 8.9760000E+003, 7.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011290E-003
 8.9880000E+003, 7.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002336E-003
 9.0000000E+003, 7.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001791E-003
 9.0120000E+003, 7.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4969697E-003
 9.0240000E+003, 7.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009763E-003
 9.0360000E+003, 7.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995677E-003
 9.0480000E+003, 7.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995723E-003
 9.0600000E+003, 7.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002555E-003
 9.0720000E+003, 7.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007509E-003
 9.0840000E+003, 7.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021619E-003
 9.0960000E+003, 7.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007840E-003
 9.1080000E+003, 7.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4979434E-003
 9.1200000E+003, 7.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991127E-003
 9.1320000E+003, 7.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006536E-003
 9.1440000E+003, 7.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014038E-003
 9.1560000E+003, 7.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5035034E-003
 9.1680000E+003, 7.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5039677E-003
 9.1800000E+003, 7.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991844E-003
 9.1920000E+003, 7.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5029214E-003
 9.2040000E+003, 7.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003286E-003
 9.2160000E+003, 7.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4989088E-003
 9.2280000E+003, 7.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998359E-003
 9.2400000E+003, 7.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002699E-003
 9.2520000E+003, 7.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000655E-003
 9.2640000E+003, 7.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999318E-003
 9.2760000E+003, 7.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013339E-003
 9.2880000E+003, 7.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005721E-003
 9.3000000E+003, 7.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4995425E-003
 9.3120000E+003, 7.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5027719E-003
 9.3240000E+003, 7.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991695E-003
 9.3360000E+003, 7.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5037898E-003
 9.3480000E+003, 7.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4988887E-003
 9.3600000E+003, 8.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4977199E-003
